StockCode,Total_Quantity,Total_Revenue,Average_Price,Transaction_Count
22131,2031,3936.5899999999997,2.8124324324324323,291
23557,350,3930.27,13.181875,32
22148,1933,3917.45,2.255079365079365,186
22980,2363,3910.0099999999998,1.9236734693877549,291
23049,456,3896.84,8.921505376344086,186
22117,1320,3896.4500000000003,2.9212631578947374,95
21041,914,3888.98,4.408677042801556,255
23552,1863,3881.91,2.2640650406504066,116
22222,1057,3880.2,5.441216216216216,222
21749,1963,3877.09,2.531,140
22578,10460,3876.5399999999995,0.46971698113207544,512
21716,1425,3872.92,3.385204918032787,244
23032,2328,3853.68,1.7743349753694582,199
23253,258,3848.8599999999997,17.148857142857143,70
85049A,3001,3842.36,1.4897256097560976,323
23111,312,3839.2400000000002,13.468920863309354,138
37370,2567,3839.01,5.427469135802469,159
23131,942,3835.9800000000005,4.2041379310344835,115
22738,2173,3829.67,2.3363176895306856,275
21243,2285,3827.16,2.128815165876777,210
22842,589,3823.21,7.2198765432098755,162
22350,1410,3822.1199999999994,3.13900826446281,120
21110,1105,3815.7,6.258814814814814,134
23542,506,3800.16,9.784157303370787,89
21244,2282,3789.3199999999997,2.0589847715736043,196
85049E,2860,3783.61,1.4938313253012048,409
22809,1240,3781.2000000000003,3.5039805825242722,204
23299,1012,3772.88,4.370479452054795,146
21746,3075,3766.93,1.469078947368421,226
23127,736,3759.0,5.259591836734694,194
23092,523,3757.78,8.100962962962964,135
21527,477,3724.9900000000002,8.525724137931034,144
21260,1161,3722.23,3.5810119047619047,166
22195,1976,3720.66,2.3564285714285713,373
23064,221,3717.56,45.48739130434783,23
21658,878,3709.78,5.628215962441314,212
22854,767,3708.52,5.392760736196319,161
22212,1609,3700.94,2.8394306930693074,399
23182,3741,3688.2099999999996,1.5304347826086955,433
22656,26,3685.0,146.75,20
21531,1516,3682.17,2.9028225806451613,246
23013,924,3674.1600000000003,4.672946428571429,223
21890,1147,3674.11,3.8581196581196586,231
22926,594,3656.8500000000004,6.2895408163265305,195
23091,580,3656.32,6.728142857142857,209
23497,2558,3656.02,1.62365,195
85053,1693,3649.4900000000002,2.6198136645962733,317
22378,2283,3638.5699999999997,3.022176870748299,293
22468,517,3633.17,8.304117647058824,153
23191,2201,3628.8899999999994,1.8722996515679444,281
22236,308,3624.5999999999995,12.525,88
22812,1725,3608.2999999999997,2.820315789473684,185
23294,4392,3607.81,1.089776536312849,354
22053,4244,3606.4199999999996,1.227857142857143,28
84968C,317,3585.99,14.927403846153847,104
22348,4084,3583.29,1.0849861495844875,358
23085,376,3583.23,10.834999999999999,78
21494,1928,3571.33,2.6051265822784813,313
22908,4380,3569.58,0.9678851174934725,375
85132C,1520,3562.3199999999997,3.986509433962264,211
20717,2855,3561.98,1.6730215827338129,412
22800,870,3560.74,4.955615763546798,203
22669,1128,3559.0,3.7677777777777783,234
22739,1818,3556.97,2.3681619937694705,318
23210,2849,3551.53,1.4668316831683168,192
21974,2219,3545.6,2.144388888888889,360
23332,2059,3542.7099999999996,1.7616891891891888,287
21703,9390,3528.89,0.495738255033557,294
22180,330,3521.54,11.514709677419354,155
22688,705,3519.6600000000003,9.140625,32
21992,1901,3510.72,2.065475113122172,436
23353,4007,3510.0499999999997,0.9988519637462235,327
23189,1249,3507.51,3.3956338028169015,141
21715,1330,3507.17,3.261293103448276,231
22760,275,3491.8599999999997,14.710749999999999,80
21238,3969,3488.44,1.0694117647058823,387
21745,935,3475.73,3.968046511627907,214
82580,5881,3473.21,0.8306466876971609,631
22065,6729,3462.25,1.0662948207171314,241
84508A,1631,3448.05,2.4124999999999996,36
22435,2757,3445.5,1.4632089552238805,266
23350,2712,3445.08,1.4612861736334404,305
23426,1275,3444.4300000000003,3.3344711538461542,206
21588,1494,3442.5,2.5266666666666664,132
21385,3883,3442.45,1.1086196319018404,317
23536,626,3442.13,6.794705882352942,85
23232,8526,3436.92,0.417489539748954,238
21463,649,3435.05,5.797388059701492,134
23388,821,3432.09,4.634285714285714,154
23354,3740,3429.3999999999996,0.9722121212121212,322
23065,273,3427.44,12.976161616161617,99
23156,1665,3423.29,2.261497584541063,205
23014,856,3419.5800000000004,4.863838862559241,209
84509A,896,3417.28,4.501217391304348,230
47567B,602,3414.5000000000005,6.340522388059702,133
22300,1528,3409.21,3.1201020408163265,196
21497,8550,3409.0,0.4182608695652174,230
22311,1132,3403.76,4.082222222222223,142
22782,241,3399.95,19.355405405405406,74
21429,1740,3391.1499999999996,2.321786941580756,286
22029,8161,3387.5699999999997,0.5244318181818182,527
84032A,1003,3384.98,3.4974203821656054,313
22653,1876,3378.5,1.9483399209486165,250
79000,4162,3357.34,1.01512,125
21993,1937,3355.84,2.024824355971897,425
22687,590,3354.22,11.319807692307693,52
23239,842,3353.84,4.393646408839779,178
22563,2823,3348.1800000000003,1.3495070422535211,281
22432,1716,3342.8199999999997,2.247849462365591,277
22165,415,3328.2,11.87312925170068,146
22079,1897,3325.29,2.0423312883435583,323
22855,2642,3301.73,1.5268487394957984,237
22962,3896,3288.11,1.058187134502924,342
22244,1703,3276.2099999999996,2.8271249999999997,159
22460,2546,3273.5,1.5488151658767773,211
23308,6139,3272.61,0.6942159383033419,382
22967,1171,3271.4100000000003,3.0120289855072464,138
21868,2477,3259.75,1.7556578947368422,302
23395,748,3257.08,4.915592417061611,210
23053,364,3254.32,9.819390243902438,164
22567,2448,3251.6,1.569642857142857,222
22187,1266,3245.68,3.9398969072164944,192
22430,617,3241.34,5.763367346938776,195
22746,1447,3236.5400000000004,2.5151975683890577,328
23051,365,3223.49,9.636790123456791,162
23230,7976,3217.92,0.41736170212765955,235
20973,4497,3210.27,0.7885479452054794,355
23393,801,3207.91,4.481428571428571,229
21135,2869,3206.0,1.8941208791208792,177
23035,2191,3199.99,1.6449999999999998,191
22360,1010,3192.82,3.937720930232558,214
22491,3947,3183.6299999999997,0.9124886877828055,219
23342,373,3176.41,8.833496932515336,163
21115,562,3162.24,7.511472392638037,162
22778,808,3146.82,4.897432432432433,143
23323,1469,3146.78,2.251291390728477,294
72807C,721,3145.05,5.298535031847134,157
22465,2053,3141.5399999999995,1.87605,198
84968A,267,3139.2999999999997,13.837070707070707,98
21381,1811,3131.24,2.377920353982301,224
21561,1281,3127.38,3.0350467289719627,213
23346,2628,3112.34,1.5186559139784948,184
21240,3570,3110.2599999999998,1.113211009174312,325
20754,1457,3088.86,2.5132573289902282,304
20828,1128,3074.7799999999997,3.1662903225806454,241
22972,1795,3067.64,1.9869999999999999,229
22564,2697,3057.27,1.3571505376344086,186
84997b,364,3052.9199999999996,8.582,67
23461,847,3041.21,4.551500000000001,94
22604,1251,3039.66,2.8548837209302325,125
23329,1767,3038.1899999999996,1.7691199999999998,233
22894,305,3027.3799999999997,10.172682926829268,122
23390,747,3025.59,4.389759036144579,163
23242,1470,3024.63,2.2825345622119815,214
22810,944,3022.0800000000004,3.5977108433734943,165
22892,2472,3021.6,1.2452261306532664,199
22592,658,3021.12,5.085037037037037,135
21714,1651,3010.65,1.8948458149779734,225
22945,2991,3008.92,2.2110857142857143,172
23231,7277,3008.34,0.41907692307692307,260
21201,1240,2987.82,3.166153846153846,101
22644,2214,2986.97,2.1284420289855075,276
85184C,1652,2985.84,3.1743814432989694,193
21810,5840,2981.8399999999997,0.744638783269962,252
16161P,7201,2980.42,0.41943548387096774,248
22331,1840,2975.14,2.0058469945355193,183
21411,785,2961.83,4.917489711934157,241
22777,352,2951.53,10.673793103448277,58
21918,7199,2950.25,0.5195967741935483,369
22906,1733,2947.87,2.0496899224806198,251
21625,407,2939.51,8.065411764705884,169
35004B,577,2934.8100000000004,6.268839285714286,111
23211,2329,2930.57,1.5651851851851852,160
85174,613,2927.08,7.02828025477707,157
22078,1369,2923.21,2.6293401015228426,192
22990,633,2917.4300000000003,5.315301204819277,164
22965,1371,2910.61,2.349367088607595,236
22843,450,2904.52,7.27,126
23056,963,2898.12,6.1842500000000005,39
21313,3321,2893.77,1.149158878504673,214
23290,2430,2890.3500000000004,1.4357009345794394,214
23345,2451,2886.25,1.5064204545454545,174
21112,1359,2885.13,3.0414634146341464,82
22774,2254,2871.75,1.5968794326241134,140
21990,1672,2870.0,1.9954200542005418,366
21976,5199,2869.9,0.8403266331658291,393
22354,750,2860.98,4.555903614457831,83
23212,2296,2860.89,1.4950261780104712,186
23427,237,2860.58,12.967478260869566,114
22426,742,2855.21,4.903253588516746,208
22797,163,2851.3599999999997,18.919890109890108,91
23504,1927,2848.89,1.3483410138248846,208
22930,1108,2846.8,3.073350785340314,189
23196,1872,2842.24,1.7964473684210527,298
22476,880,2839.21,6.91288,125
85178,2518,2822.58,1.3965248226950355,140
47599B,1480,2822.32,2.182372881355932,118
22380,1312,2815.46,2.6916433566433566,285
22072,848,2811.17,3.9930120481927713,162
21499,6927,2809.34,0.41695852534562206,217
21563,1395,2803.13,3.200062893081761,159
22762,171,2786.0299999999997,17.674464285714286,112
22794,326,2784.9,9.025934065934067,182
22963,3290,2777.99,1.0828478964401294,307
22224,834,2764.0600000000004,3.735454545454546,164
21109,936,2763.2,5.704310344827586,112
23190,1702,2761.8999999999996,1.7966009852216749,202
22925,449,2757.4700000000003,6.510491803278689,182
22196,2847,2754.16,1.2229853862212943,472
23147,1868,2752.2,1.5256226415094338,261
23396,654,2750.5299999999997,4.802587064676617,196
22823,24,2745.0,118.07692307692308,13
23266,2053,2743.82,1.454005934718101,319
23341,307,2741.35,9.943057851239669,121
22773,2075,2739.4,1.5244102564102564,191
23100,2166,2739.38,1.426235741444867,257
22974,1598,2729.6899999999996,2.044390243902439,204
21985,8775,2729.5099999999998,0.4177389277389277,427
22283,299,2726.43,9.944580645161292,155
20829,1314,2722.9500000000003,2.452060301507538,194
23164,578,2718.65,5.579673913043479,92
84832,2933,2712.7,1.0908487084870848,268
23407,265,2709.43,10.68142857142857,133
23489,913,2709.23,3.221454545454545,159
21239,3016,2707.34,1.1209354838709678,307
22927,430,2704.71,6.6860135135135135,148
22278,405,2704.35,7.358076923076922,178
23292,2181,2703.33,1.5313004484304933,222
23333,2089,2695.45,1.3329218106995884,233
22737,1388,2694.15,2.3409022556390977,259
23264,1963,2690.81,1.496592356687898,299
72802C,1395,2688.19,4.532056074766356,105
22702,1363,2684.6499999999996,2.037755102040816,49
21811,4850,2682.4,0.9952173913043478,245
22660,364,2678.96,9.895098039215686,102
22691,371,2678.77,9.365499999999999,120
84568,12442,2678.33,0.3868027210884354,147
22045,6527,2673.34,0.41865384615384615,208
22433,1394,2667.5,2.2754148471615716,227
22130,2277,2664.6299999999997,1.7685840707964602,110
22329,1603,2661.89,2.0687866108786612,238
21781,168,2661.7999999999997,16.81356435643564,101
84997d,319,2657.79,8.426266666666665,73
22582,1061,2649.35,3.129326923076923,102
23146,798,2645.26,3.5144155844155844,227
22902,1288,2633.28,2.6674264705882353,136
35961,2986,2629.81,1.1341129032258064,244
22792,2785,2622.93,1.1530582524271844,206
21012,1169,2614.05,2.3111940298507463,199
22830,131,2610.29,21.771666666666665,6
22241,1952,2609.43,1.610539419087137,239
23054,295,2604.93,9.533076923076923,130
22833,76,2603.5299999999997,56.508,5
22700,1196,2602.18,2.634807692307693,52
22175,877,2594.23,3.462046783625731,171
21500,6350,2593.0,0.4169014084507042,213
22361,727,2592.33,4.470148698884758,268
22933,940,2585.92,3.48869918699187,122
47559B,2077,2584.9,1.457854671280277,287
22822,433,2582.75,6.442974683544304,158
21735,212,2577.45,12.538554216867471,83
22805,1890,2576.03,1.675846153846154,195
22610,9572,2571.4,0.38857142857142857,216
22937,972,2563.24,2.9215853658536584,160
22358,698,2551.2200000000003,4.32796875,255
21452,817,2549.11,3.657795698924731,184
84596B,5023,2547.42,0.614593572778828,522
22064,1728,2546.2999999999997,2.1447368421052633,241
21078,2769,2531.04,1.2559047619047619,313
23681,1576,2525.04,1.8662406015037591,132
22670,1882,2516.75,1.6347194719471947,301
21556,977,2515.52,3.316695652173913,114
21730,517,2514.4300000000003,5.356641221374046,131
22672,1476,2511.22,2.0876923076923077,219
23424,462,2509.62,6.186740740740741,135
23316,250,2501.64,11.109454545454545,110
72351A,1264,2498.75,2.293974358974359,153
21107,901,2492.71,3.8324489795918364,97
23367,3278,2491.2000000000003,0.7566666666666667,282
21903,1160,2490.13,2.5055555555555555,180
22075,1773,2489.0299999999997,1.774009900990099,200
22215,343,2471.39,8.513465346534653,101
23352,1800,2459.2,1.511643192488263,212
85062,1462,2429.4999999999995,1.7914999999999999,159
21875,2055,2429.38,1.8340268456375837,148
22374,546,2427.52,4.770178571428572,223
22573,2684,2423.0,1.121936936936937,221
23406,456,2422.6600000000003,7.10990990990991,111
84032B,936,2421.59,3.1212451361867704,255
22811,881,2419.29,3.8372477064220183,108
22807,818,2417.73,3.7699492385786804,195
22437,2828,2417.24,1.0173127753303963,226
21328,1337,2410.43,2.2488218390804597,346
23400,461,2409.34,6.854074074074074,107
22743,930,2408.54,3.649323671497585,206
23265,1769,2404.79,1.4839016393442621,293
20978,1795,2395.05,1.6181954887218044,263
84796B,256,2393.5899999999997,9.261209677419354,124
22939,469,2392.67,6.02104,125
22167,236,2391.12,10.774935897435897,156
84969,558,2389.52,4.66047619047619,210
11001,1615,2389.44,1.89,113
22282,149,2378.52,17.214646464646464,99
23028,1369,2377.1299999999997,1.9253623188405797,137
22440,6010,2375.04,0.4556050955414013,154
20983,2737,2374.81,0.9340072202166064,268
84997c,284,2374.4399999999996,8.588787878787878,62
23437,1939,2373.63,1.4238931297709925,131
23498,1640,2372.68,1.657941176470588,99
22851,2741,2368.64,1.000593220338983,350
23048,577,2368.37,4.6737254901960785,99
23436,1979,2367.39,1.4442982456140352,114
37500,380,2360.68,7.21141592920354,113
21495,5800,2356.0,0.41769696969696973,165
23401,459,2354.87,7.090361445783133,83
23412,358,2354.8,7.724415584415584,76
22070,948,2354.4,4.214017094017094,116
22548,1975,2348.94,1.4097641509433962,209
22425,460,2346.1200000000003,5.719939759036144,166
21700,1726,2334.94,3.95715,198
16156S,5800,2331.0,0.4168862275449102,167
20977,1739,2328.64,1.5118279569892472,185
23371,1705,2304.78,1.5179032258064515,185
23029,1352,2303.9199999999996,1.8366666666666664,156
23197,1478,2303.5,1.95224,249
22483,770,2302.94,3.6001775147929,169
22736,1222,2297.1,2.3843612334801763,223
84950,3619,2297.03,0.8163636363636364,120
22829,227,2295.43,10.87275229357798,109
22441,1047,2292.9100000000003,2.5595475113122172,219
23330,1794,2286.97,1.3630044843049327,216
23360,1182,2286.4,2.0620689655172413,114
21813,549,2280.4700000000003,4.661504424778761,112
85175,5321,2278.9,0.9854545454545454,143
21896,980,2272.79,2.417927927927928,110
23252,603,2261.61,4.0390579710144925,138
22914,467,2261.21,5.506387096774193,154
23128,448,2258.6600000000003,5.266906474820144,139
22983,5290,2256.56,0.5251015801354402,443
46000S,1556,2256.2,1.45,185
21069,1949,2250.52,1.7434883720930232,86
23093,939,2239.2400000000002,2.7882394366197185,142
22030,5527,2237.89,0.4638181818181818,274
23326,3442,2237.08,2.638026315789473,76
22185,1472,2235.9399999999996,1.9492073170731707,162
21989,2409,2233.1,1.1530088495575221,335
23079,251,2225.45,8.936915887850466,106
21471,639,2220.59,3.6676073619631904,163
22601,2479,2219.83,1.0747029702970297,200
23501,1821,2217.87,1.4955263157894738,112
21982,7173,2215.6099999999997,0.4738251366120218,359
21794,522,2213.42,4.930754716981132,106
82494l,264,2211.6,8.310655737704916,61
22478,1537,2210.62,1.7830000000000001,140
23438,1809,2209.92,1.370183486238532,109
37448,1451,2206.63,1.7963157894736843,187
10135,2229,2204.89,1.4128813559322033,175
23403,625,2204.11,4.374,134
22574,2333,2199.5899999999997,1.113125,222
21042,334,2199.52,7.234477611940299,131
21900,3228,2197.17,0.9522252010723861,372
23020,180,2191.84,12.99592105263158,76
22571,2434,2185.48,1.0800387596899224,254
23302,1536,2181.4199999999996,1.8876394849785407,230
22763,206,2176.3199999999997,11.311666666666666,108
22357,468,2175.04,5.333888888888889,180
21878,2523,2172.2,1.091578947368421,224
22377,1330,2171.53,2.423816425120773,207
85038,1061,2171.26,2.542191780821918,142
22732,1645,2162.75,1.5677894736842104,188
23445,2668,2161.24,0.8659803921568627,101
21249,724,2160.0,3.8703361344537814,119
22121,352,2159.7000000000003,6.868805970149254,133
22704,5253,2158.26,0.41908045977011493,174
82581,3883,2155.8900000000003,0.7287931034482759,405
22920,3423,2153.34,0.8603278688524589,242
22107,592,2153.06,4.238901098901099,179
23031,1278,2152.2999999999997,1.827290322580645,155
23370,1550,2151.6,1.538627450980392,151
21592,2149,2149.07,1.1326008968609864,216
23161,1715,2145.3,1.593061224489796,98
22588,684,2141.32,3.5053977272727277,175
23213,1682,2138.42,1.4865806451612902,152
23066,259,2137.81,8.921294117647058,85
40016,5556,2136.34,2.2792783505154635,97
22973,1255,2136.0099999999998,2.033379310344827,144
22128,1762,2127.53,1.395921052631579,76
23005,4733,2126.55,0.5217213114754098,241
22509,209,2124.54,13.27546511627907,86
84356,424,2124.15,6.083414634146342,82
21980,6685,2121.18,0.40671140939597317,297
37450,714,2117.54,3.6647058823529415,134
22498,333,2116.04,6.843999999999999,150
21718,1493,2113.39,1.7087826086956521,229
22156,2196,2113.1299999999997,1.1691570881226052,256
23046,349,2111.4900000000002,6.809444444444445,36
22891,420,2108.18,5.823214285714285,168
23251,1712,2105.75,1.4126666666666667,120
23233,5175,2105.5,0.41861635220125787,158
22733,1583,2095.08,1.5160696517412937,197
22996,4801,2094.93,0.5296385542168675,408
23315,213,2094.24,10.776511627906977,86
21609,763,2086.69,3.0362337662337664,76
21506,4922,2085.89,0.509969040247678,323
22593,2263,2085.64,1.12425,198
22744,867,2084.8500000000004,3.1233333333333335,172
22055,1375,2083.19,2.086160714285714,220
22059,1780,2081.54,1.6124293785310733,173
22747,954,2080.85,2.4989956331877727,227
23152,554,2080.65,3.9519374999999997,159
22831,706,2070.9,3.319105691056911,121
22863,719,2070.73,3.2954545454545454,110
23227,1642,2070.06,1.5737606837606837,117
22935,690,2066.82,3.8047692307692307,65
23291,1634,2059.03,1.5237244897959183,195
22955,1040,2053.3500000000004,2.3133823529411766,134
22101,1438,2053.17,2.2659420289855072,69
47504K,2018,2048.66,1.5555555555555556,212
21864,828,2041.69,2.863763440860215,184
20751,971,2041.5200000000002,2.3687192118226603,198
22414,279,2038.39,10.092842105263157,95
23500,1626,2038.33,1.3861764705882351,98
22803,54,2038.0900000000001,38.972903225806455,31
23490,542,2032.77,3.961287128712871,101
22788,220,2025.96,12.059666666666665,60
22602,2215,2023.87,1.1233214285714286,273
22115,1549,2020.91,2.34704347826087,228
23268,1447,2018.1399999999999,1.6910112359550562,89
20674,1563,2016.23,1.5633009708737866,205
22959,4901,2014.42,0.4184507042253521,142
23289,1622,2013.7,1.5367708333333334,191
22897,1350,2013.1,1.8147641509433963,211
84880,312,2012.74,7.74987012987013,76
23529,637,2011.9900000000002,4.338648648648649,37
22503,99,2010.12,22.510882352941177,34
23358,594,2008.38,4.198539325842697,89
23274,1180,2004.9999999999998,2.0156666666666667,119
22080,1206,2003.48,1.9770063694267515,155
22859,1203,2003.07,1.9235,158
22364,616,2001.32,4.1715757575757575,164
22932,884,2000.88,2.708472222222222,72
51014A,3842,2000.06,0.6593305439330543,239
85049G,1608,1999.19,1.4033955223880596,258
22186,848,1997.48,3.0438666666666667,149
21591,1374,1996.1399999999999,1.2598692810457515,146
22928,288,1993.75,7.784695652173913,115
72802B,1028,1993.48,4.176585365853659,82
22579,5167,1988.0199999999998,0.5163896848137536,338
21622,380,1982.64,5.838846153846154,104
23357,450,1982.0500000000002,5.005242718446602,102
23145,2084,1979.4799999999998,1.0791764705882354,169
15039,2090,1978.6399999999999,1.2422758620689656,145
37446,1354,1976.09,1.7795212765957447,183
21916,4599,1973.49,0.5460273972602739,359
22477,1364,1967.9,1.7803937007874016,127
23068,809,1966.93,2.5855072463768116,136
22931,813,1963.3,2.8299999999999996,129
23374,2456,1962.83,0.867175572519084,131
23075,472,1960.3000000000002,4.248500000000001,80
23228,1492,1960.0,1.7907142857142857,125
84031A,430,1959.91,4.523454545454546,165
85123a,292,1952.4799999999998,6.64044776119403,67
23235,736,1950.66,2.9825714285714287,105
22312,645,1950.4900000000002,3.6210526315789475,131
20992,4425,1944.6299999999999,0.5452577319587628,277
84596F,3732,1943.62,0.631554054054054,435
22824,55,1938.2500000000002,35.67093023255814,43
22639,805,1935.1599999999999,2.7926490066225167,148
22412,911,1931.8500000000001,2.5650675675675676,147
22199,467,1926.59,5.2957485029940115,167
23094,152,1924.92,12.815443037974683,79
21192,1092,1923.2899999999997,2.4459340659340656,88
22183,322,1916.01,5.957364341085271,129
20963,1336,1911.17,1.8230172413793104,229
22291,1289,1906.02,1.6335245901639344,120
22594,2006,1905.7699999999998,1.1763959390862944,196
84968F,177,1905.6799999999998,12.321846153846153,65
23155,2221,1904.77,1.472074074074074,135
23491,228,1897.76,8.462151898734177,78
16169E,4563,1892.46,0.41919999999999996,149
21068,1638,1890.33,1.669396984924623,198
35004C,394,1888.1000000000001,5.244871794871795,39
15058B,228,1885.27,9.890927835051546,97
23434,2095,1884.17,0.8802,199
85061W,2146,1882.1499999999999,1.1002958579881656,162
20982,2151,1880.6699999999998,0.957104247104247,256
21534,370,1879.18,5.459615384615385,155
23394,435,1877.65,4.954210526315789,150
22027,4368,1873.71,0.5336263736263736,362
22534,4496,1871.12,0.5057142857142857,261
22198,1025,1870.9099999999999,2.2325581395348837,86
23090,2237,1870.0299999999997,0.9790131578947369,149
23359,990,1866.4599999999998,1.9862025316455696,79
70006,2702,1863.98,1.7202459016393443,120
23525,582,1863.8200000000002,4.1639622641509435,53
21988,2321,1862.75,1.0186153846153847,193
22858,1126,1860.7799999999997,1.9434306569343065,136
22428,246,1854.76,8.209649122807017,114
21870,1407,1851.46,1.5759393939393938,163
22220,231,1849.25,10.015581395348836,86
72807A,393,1845.57,5.72,107
22944,3375,1843.64,1.318859649122807,111
21557,551,1843.6100000000001,4.164846625766871,162
23378,3997,1840.08,0.46322404371584697,176
22651,2166,1837.4699999999998,1.1379411764705882,170
21873,1618,1834.3,1.6102586206896552,116
21564,1042,1831.6200000000001,3.216341463414634,123
72807B,395,1822.21,5.369285714285715,110
22712,4435,1822.2,0.5486261980830671,312
22223,441,1821.6100000000001,5.30493670886076,78
15044D,644,1819.76,3.3333333333333335,84
21713,786,1817.74,2.5079874213836475,157
23148,2139,1816.31,0.9133858267716536,247
22200,398,1809.48,5.907163120567375,140
15060B,451,1807.55,4.993053435114504,131
22536,4752,1803.95,0.44031847133757956,156
85034C,1129,1800.0,2.2984848484848484,158
23160,1450,1794.48,1.4881578947368421,76
21832,954,1790.1,2.34964824120603,198
21245,1075,1787.1999999999998,2.006124031007752,128
21034,1878,1784.1,0.95,871
22832,162,1781.82,11.533157894736842,76
21114,1341,1778.08,1.9399280575539566,138
23317,173,1777.46,11.226951219512195,82
22710,4501,1774.42,0.4163461538461538,104
23057,773,1768.67,4.781555555555556,45
21439,1430,1767.15,1.5737404580152672,130
21056,184,1765.3999999999999,10.123333333333333,72
21055,178,1764.6399999999999,10.455428571428572,105
22562,1413,1763.3700000000001,1.366824644549763,211
85035C,1137,1760.66,2.517462686567164,130
22452,722,1760.3100000000002,2.3233561643835614,144
22314,570,1759.1200000000001,3.962148148148148,133
21899,2679,1757.97,0.880391459074733,278
22852,390,1757.8799999999999,4.6368,125
23372,1389,1750.29,1.6135761589403974,147
21812,393,1746.27,5.1794,100
23399,1914,1745.55,1.1070085470085471,225
20961,1232,1745.43,1.7937554585152837,228
21584,1059,1743.35,1.6487012987012986,146
20981,1974,1740.57,0.96316,249
23101,2031,1739.6299999999999,0.9744859813084111,213
23096,1033,1736.6899999999998,2.027808219178082,146
22119,345,1734.8700000000001,6.319629629629629,106
23244,936,1733.9799999999998,2.089642857142857,112
23181,201,1733.57,9.421463414634145,82
47570B,185,1727.23,11.450645161290323,31
23122,2251,1726.09,1.0386029411764706,133
21329,941,1723.6899999999998,2.1594791666666664,287
21586,743,1721.85,2.5029850746268654,67
21845,1906,1720.3000000000002,1.101219512195122,82
22526,125,1720.26,14.447468354430379,79
85015,2180,1718.5400000000002,1.3232167832167832,143
22544,4518,1714.9199999999998,0.5311363636363636,175
22986,4105,1712.1,0.4196129032258064,155
22227,2341,1708.0700000000002,0.8917940199335549,289
22934,589,1707.47,3.2253846153846157,78
23073,143,1706.5,12.411475409836067,61
21917,4151,1701.93,0.49755555555555553,225
37340,2544,1695.86,2.6641176470588235,135
22037,3929,1695.32,0.5297183098591549,354
23214,789,1695.04,2.3925961538461538,103
22674,1346,1692.72,1.5178421052631579,187
22816,3987,1691.76,0.4599253731343283,266
51008,519,1690.5500000000002,3.4272727272727277,22
21544,1972,1687.6799999999998,1.1164,174
16161U,4075,1687.5,0.41955223880597015,134
21207,1067,1684.85,1.6689473684210525,132
23368,2379,1679.5500000000002,0.784322033898305,232
22332,1032,1677.9999999999998,1.798724832214765,148
22913,352,1673.15,5.552053571428572,112
22419,3338,1673.1,0.6032490974729242,272
22335,2380,1668.89,0.9153478260869565,225
15058A,200,1668.49,9.208988764044944,89
23366,2249,1667.95,0.8156565656565656,195
22076,1259,1667.8799999999999,1.611858407079646,225
21577,720,1664.8999999999999,2.7186285714285714,175
84968D,157,1661.47,12.196181818181817,55
22479,1139,1658.57,1.7758163265306122,98
21578,746,1657.76,2.5840944881889762,127
22789,844,1657.02,2.159928057553957,138
22853,472,1655.96,3.6286206896551727,116
21981,5468,1651.3,0.48146520146520144,271
23505,1200,1651.29,1.3546153846153848,115
47566b,199,1651.1499999999999,8.300588235294118,102
21111,900,1651.02,2.9389473684210525,94
23273,969,1649.0499999999997,1.8786725663716815,112
23270,1174,1646.32,1.501171875,125
22161,5083,1645.75,0.5981792717086835,340
22154,3745,1636.67,0.5443373493975904,162
23483,1328,1636.36,2.409054054054054,73
22474,303,1636.27,6.867651515151515,132
23348,746,1633.81,2.5796470588235296,168
35953,3581,1633.6699999999998,0.588358208955224,131
84510A,1196,1630.32,1.7437759336099585,239
85034B,945,1628.78,2.7206557377049183,120
23391,389,1628.17,4.611363636363636,87
22375,346,1626.54,5.227005988023952,167
22975,1204,1624.63,1.544627659574468,186
22799,207,1623.08,8.717191011235956,89
22473,503,1623.04,5.063124999999999,112
37495,440,1622.24,4.016630434782608,92
21706,346,1616.81,4.997333333333334,120
22445,534,1615.91,3.5214074074074078,130
22166,207,1614.4,12.049080459770115,87
23280,2023,1614.16,1.0603164556962026,157
23217,1309,1613.82,1.5415151515151517,97
21206,1290,1610.9199999999998,1.9194594594594594,109
22671,962,1608.6999999999998,2.1616666666666666,144
85040A,888,1607.32,2.0394674556213017,164
23462,80,1607.04,20.69695652173913,46
22095,1643,1605.96,1.1489333333333334,143
22305,693,1604.58,3.0107843137254897,51
22292,1136,1604.51,1.5945689655172415,112
21394,3865,1603.77,0.6057251908396946,131
23287,1879,1603.3899999999999,1.03395,198
22948,1599,1603.29,1.6767605633802816,136
22284,927,1597.0699999999997,2.036212121212121,131
23226,1247,1596.67,1.5736363636363635,98
18097C,695,1591.01,3.114782608695652,69
22475,313,1590.82,5.9325179856115104,138
22398,2575,1589.12,0.7711111111111111,248
15056n,127,1585.2800000000002,12.484761904761905,84
21626,794,1584.8,2.2763999999999998,99
22449,491,1583.95,3.25,143
46000M,1021,1582.55,1.55,137
21967,5271,1582.1499999999999,0.44693617021276594,232
23369,1105,1581.06,1.4970542635658914,126
22676,1155,1578.39,1.6345500000000002,199
21509,3741,1572.28,0.5317883211678832,274
22494,1088,1572.27,1.9077551020408163,245
22208,1509,1571.4899999999998,1.277937062937063,280
22434,793,1570.41,2.126451612903226,124
22583,573,1570.3999999999999,3.28875,111
